 Campaign_ID ,Campaign_Name,Start_Date,End_Date,Channel,Impressions,Clicks ,Spend,Conversions,Active,Clicks,Campaign_Tag
CMP-01724,Q1_BlackFriday_CMP-01724,2023-07-07 00:00:00,2023-08-03,Instagram,66082,2617,2319.23,249.0,1,,IN
CMP-01725,Q3_Summer_CMP-01725,2023-09-17 00:00:00,2023-09-27,Facebook,84624,2981,4953.32,358.0,False,,FA
CMP-01726,Q3_Winter_CMP-01726,2023-01-10 00:00:00,2023-01-14,TikTok,34130,1091,$1176.46,99.0,False,,TI
CMP-01727,Q2_Summer_CMP-01727,2023-11-14 00:00:00,2023-12-04,Instagram,52756,1983,2498.64,237.0,Yes,,IN
CMP-01728,Q4_Winter_CMP-01728,2023-12-04 00:00:00,2024-01-02,Facebook,98624,1554,2772.34,284.0,False,,FA
CMP-01729,Q2_BlackFriday_CMP-01729,2023-04-08 00:00:00,2023-04-22,Google Ads,27292,922,1498.19,109.0,Y,,GO
CMP-01730,Q4_Launch_CMP-01730,2023-10-10 00:00:00,2023-10-23,Instagram,87206,1472,2513.7,196.0,No,,IN
CMP-01731,Q4_Summer_CMP-01731,2023-07-29 00:00:00,2023-08-11,Email,70274,3304,2330.2,365.0,Yes,,EM
CMP-01732,Q1_BlackFriday_CMP-01732,2023-09-25,2023-10-05,Email,3469,44,26.6,5.0,No,,EM
CMP-01733,Q2_BlackFriday_CMP-01733,2023-03-08,2023-08-15,TikTok,54947,1495,2750.96,78.0,True,,TI
CMP-01734,Q2_Winter_CMP-01734,2023-02-24,2023-02-25,Google Ads,23534,890,962.76,82.0,Yes,,GO
CMP-01735,Q4_Winter_CMP-01735,2023-10-20 00:00:00,2023-10-31,TikTok,64620,1830,1705.23,211.0,False,,TI
CMP-01736,Q4_Summer_CMP-01736,2023-09-08 00:00:00,2023-09-24,Email,49874,682,1082.36,98.0,Y,,EM
CMP-01737,Q3_Summer_CMP-01737,12/05/2023,2023-05-19,Google Ads,50708,1629,2858.28,191.0,No,,GO
CMP-01738,Q4_Summer_CMP-01738,2023-04-24,2023-05-19,Facebook,75553,2694,4832.32,271.0,Yes,,INVALID
CMP-01739,Q1_BlackFriday_CMP-01739,2023-04-17 00:00:00,2023-04-18,TikTok,69344,2645,$2576.22,286.0,Y,,TI
CMP-01740,Q4_Winter_CMP-01740,2023-02-10 00:00:00,2023-02-17,Facebook,50138,1249,2221.12,107.0,No,,FA
CMP-01741,Q3_BlackFriday_CMP-01741,2023-07-04 00:00:00,2023-07-18,N/A,55302,1799,1009.96,339.0,True,,XX
CMP-01742,Q2_Launch_CMP-01742,2023-08-01 00:00:00,2023-08-26,Instagram,48638,1363,783.03,,0,,IN
CMP-01743,Q2_BlackFriday_CMP-01743,2023-01-30 00:00:00,2023-02-20,Instagram,79249,2922,$4193.88,151.0,True,,IN
CMP-01744,Q4_Launch_CMP-01744,2023-01-21 00:00:00,2023-02-15,Facebook,3719,123,73.14,6.0,0,,FA
CMP-01745,Q4_Launch_CMP-01745,2023-02-09 00:00:00,2023-02-14,N/A,23890,741,731.3,145.0,1,,INVALID
CMP-01746,Q1_Launch_CMP-01746,2023-02-19 00:00:00,2023-03-06,Facebook,78236,1563,2358.78,130.0,0,,FA
CMP-01747,Q1_Launch_CMP-01747,2023-07-17 00:00:00,2023-08-14,Facebook,37509,378,380.23,64.0,1,,FA
CMP-01748,Q1_BlackFriday_CMP-01748,2023-05-08 00:00:00,2023-05-27,Google Ads,43534,738,567.82,43.0,Yes,,GO
CMP-01749,Q4_Launch_CMP-01749,2023-10-13 00:00:00,2023-11-08,TikTok,93241,1369,1262.25,257.0,1,,TI
CMP-01750,Q3_Launch_CMP-01750,2023-02-24 00:00:00,2023-03-21,Google Ads,19787,553,656.06,100.0,Y,,GO
CMP-01751,Q3_Summer_CMP-01751,2023-12-12 00:00:00,2024-01-05,Google Ads,49845,1719,2085.28,,1,,GO
CMP-01752,Q1_Winter_CMP-01752,2023-02-23 00:00:00,2023-02-28,Email,58932,1091,1826.88,56.0,Y,58956.0,EM
CMP-01753,Q1_BlackFriday_CMP-01753,2023-07-25 00:00:00,2023-08-15,Facebook,93124,4429,7198.14,,No,,FA
CMP-01754,Q2_BlackFriday_CMP-01754,2023-10-01 00:00:00,2023-10-27,TikTok,92659,951,1127.15,105.0,No,,TI
CMP-01755,Q1_Summer_CMP-01755,2023-06-30 00:00:00,2023-07-10,Email,34062,1392,500000.0,165.0,0,,INVALID
CMP-01756,Q1_BlackFriday_CMP-01756,2023-06-16 00:00:00,2023-06-29,TikTok,76713,2685,1802.59,254.0,0,,TI
CMP-01757,Q4_Winter_CMP-01757,2023-11-21 00:00:00,2023-11-29,Instagram,88263,2201,1943.55,,0,,IN
CMP-01758,Q3_Summer_CMP-01758,2023-11-08 00:00:00,2023-11-13,Email,96756,1162,2024.16,160.0,1,,EM
CMP-01759,Q4_Winter_CMP-01759,2023-07-12 00:00:00,2023-07-13,Instagram,61461,2157,$2301.5,,0,,IN
CMP-01760,Q3_Summer_CMP-01760,2023-05-11 00:00:00,2023-05-06,Email,76418,1942,3829.18,179.0,1,,EM
CMP-01761,Q2_Summer_CMP-01761,23/07/2023,2023-07-31,Facebook,67672,3211,3851.21,178.0,1,,FA
CMP-01762,Q4_Winter_CMP-01762,2023-01-18 00:00:00,2023-02-16,Google Ads,35832,1135,1915.77,226.0,False,,GO
CMP-01763,Q2_BlackFriday_CMP-01763,2023-09-23 00:00:00,2023-10-08,Instagram,32966,1568,$1730.23,191.0,False,,IN
CMP-01764,Q1_Winter_CMP-01764,2023-01-04 00:00:00,2023-01-13,TikTok,73545,1384,1574.2,226.0,1,,TI
CMP-01765,Q4_Winter_CMP-01765,11/06/2023,2023-06-27,Instagram,13987,545,585.51,64.0,No,,IN
CMP-01766,Q1_Summer_CMP-01766,2023-12-20 00:00:00,2024-01-02,Google Ads,38311,1329,$2097.98,75.0,Y,,GO
CMP-01767,Q4_Winter_CMP-01767,2023-09-19 00:00:00,2023-10-04,Email,32575,1289,1703.13,124.0,Yes,,EM
CMP-01768,Q1_BlackFriday_CMP-01768,21/03/2023,2023-03-16,TikTok,64852,1205,$2308.38,118.0,True,,TI
CMP-01769,Q1_Winter_CMP-01769,2023-08-24 00:00:00,2023-09-08,Instagram,2007,73,63.97,12.0,False,,IN
CMP-01770,Q3_Winter_CMP-01770,2023-07-07 00:00:00,2023-07-19,Facebook,71981,2153,1401.27,318.0,1,,INVALID
CMP-01771,Q4_Winter_CMP-01771,2023-05-12,2024-01-03,TikTok,77242,3067,3342.7,280.0,True,,TI
CMP-01772,Q3_Launch_CMP-01772,2023-07-24 00:00:00,2023-07-31,Facebook,48517,1119,1594.65,,False,,FA
CMP-01773,Q1_Winter_CMP-01773,2023-02-09 00:00:00,2023-02-24,Facebook,30257,1379,2470.06,,Yes,,FA
CMP-01774,Q2_Winter_CMP-01774,2023-03-30 00:00:00,2023-04-04,Facebook,88272,1180,1202.77,235.0,Y,88308.0,FA
CMP-01775,Q3_Launch_CMP-01775,2023-12-26 00:00:00,2024-01-09,Facebook,43207,1827,2705.2,364.0,1,,FA
CMP-01776,Q3_Winter_CMP-01776,2023-11-01,2023-01-13,Google Ads,14281,634,650.04,49.0,Yes,,GO
CMP-01777,Q3_Launch_CMP-01777,2023-10-23 00:00:00,2023-10-31,TikTok,62246,2657,3788.43,257.0,No,,TI
CMP-01778,Q1_Launch_CMP-01778,2023-06-21 00:00:00,2023-06-26,Facebook,2435,74,135.21,9.0,False,2508.0,FA
CMP-01779,Q4_Launch_CMP-01779,2023-08-02 00:00:00,2023-08-31,TikTok,99875,2750,$2329.35,,1,,TI
CMP-01780,Q3_Winter_CMP-01780,2023-04-27 00:00:00,2023-05-18,N/A,92357,4604,5093.69,594.0,True,,XX
CMP-01781,Q4_BlackFriday_CMP-01781,2023-01-06 00:00:00,2023-02-05,Email,27660,530,1054.65,103.0,No,,EM
CMP-01782,Q1_Launch_CMP-01782,2023-01-28,2023-02-01,Email,6084,193,500000.0,,No,,EM
CMP-01783,Q1_Launch_CMP-01783,2023-10-04 00:00:00,2023-10-14,Tik_Tok,83197,3063,$4125.74,250.0,0,,TI
CMP-01784,Q2_Winter_CMP-01784,2023-12-24,2024-01-05,Instagram,14507,551,702.49,36.0,Y,,IN
CMP-01785,Q1_Summer_CMP-01785,2023-07-21 00:00:00,2023-07-23,Facebook,73595,1336,1238.34,204.0,No,,FA
CMP-01786,Q1_Winter_CMP-01786,2023-10-22 00:00:00,2023-11-03,Email,84807,3066,3911.65,226.0,False,,EM
CMP-01787,Q4_Summer_CMP-01787,2023-05-29 00:00:00,2023-06-13,Instagram,46539,1988,3523.28,334.0,Y,,IN
CMP-01788,Q2_BlackFriday_CMP-01788,22/06/2023,2023-07-22,Email,8491,101,$154.3,9.0,1,,EM
CMP-01789,Q2_BlackFriday_CMP-01789,2023-10-20 00:00:00,2023-11-02,Facebook,51192,2378,$2223.59,235.0,0,,FA
CMP-01790,Q4_BlackFriday_CMP-01790,15/05/2023,2023-06-13,Instagram,81395,910,$730.0,46.0,Yes,,IN
CMP-01791,Q3_BlackFriday_CMP-01791,2023-09-14 00:00:00,2023-10-05,Email,64888,1572,1411.36,243.0,Y,,EM
CMP-01792,Q3_Summer_CMP-01792,2023-03-11 00:00:00,2023-04-08,Instagram,74609,793,598.43,53.0,True,,IN
CMP-01793,Q1_Launch_CMP-01793,2023-07-22 00:00:00,2023-08-05,N/A,10077,131,84.29,21.0,False,,XX
CMP-01794,Q2_Summer_CMP-01794,2023-11-12 00:00:00,2023-11-15,Facebook,21953,1019,1150.15,126.0,True,,FA
CMP-01795,Q4_Winter_CMP-01795,05/05/2023,2023-05-25,TikTok,77919,1885,1262.85,316.0,Y,,TI
CMP-01796,Q2_Summer_CMP-01796,2023-08-09 00:00:00,2023-08-19,Facebook,68889,1859,1408.88,255.0,0,,FA
CMP-01797,Q4_Launch_CMP-01797,2023-02-15 00:00:00,2023-02-27,Instagram,24821,462,610.3,,Yes,,IN
CMP-01798,Q1_Summer_CMP-01798,2023-07-07 00:00:00,2023-08-03,Facebook,38567,1306,975.45,215.0,Yes,,FA
CMP-01799,Q2_Summer_CMP-01799,2023-11-01 00:00:00,2023-11-18,TikTok,25860,873,520.15,52.0,True,,TI
CMP-01800,Q4_Winter_CMP-01800,2023-03-28 00:00:00,2023-04-15,Insta_gram,22195,552,538.8,,1,,IN
CMP-01801,Q1_Summer_CMP-01801,2023-08-15 00:00:00,2023-08-31,Email,78475,1830,1519.78,138.0,1,,EM
CMP-01802,Q2_Launch_CMP-01802,2023-04-30 00:00:00,2023-04-25,Google Ads,91874,4170,5308.23,679.0,0,91898.0,GO
CMP-01803,Q3_Launch_CMP-01803,2023-02-13,2023-03-15,Email,88266,2235,1460.69,417.0,Yes,,EM
CMP-01804,Q2_Launch_CMP-01804,2023-11-14 00:00:00,2023-12-12,Facebook,22427,666,$1084.02,88.0,True,,FA
CMP-01805,Q1_Winter_CMP-01805,28/05/2023,2023-06-25,Email,28083,599,1113.75,77.0,True,,EM
CMP-01806,Q2_BlackFriday_CMP-01806,2023-12-22 00:00:00,2024-01-07,Facebook,88046,3651,5896.92,,True,,FA
CMP-01807,Q1_Summer_CMP-01807,30/08/2023,2023-09-02,N/A,58372,1511,1963.15,76.0,Y,,XX
CMP-01808,Q2_BlackFriday_CMP-01808,2023-04-18 00:00:00,2023-04-30,Google Ads,45064,1376,2464.42,258.0,0,,GO
CMP-01809,Q3_Winter_CMP-01809,2023-10-07 00:00:00,2023-10-18,Facebook,8813,177,273.0,14.0,1,,FA
CMP-01810,Q3_Launch_CMP-01810,2023-09-05 00:00:00,2023-09-12,Instagram,32598,1613,832.03,318.0,1,,IN
CMP-01811,Q2_Summer_CMP-01811,2023-12-22,2024-01-01,Facebook,94106,2038,2223.73,326.0,Y,,FA
CMP-01812,Q4_Launch_CMP-01812,2023-10-26 00:00:00,2023-11-25,TikTok,28082,1146,2035.79,190.0,False,,TI
CMP-01813,Q2_BlackFriday_CMP-01813,2023-05-11 00:00:00,2023-05-28,Email,30241,819,834.39,121.0,Y,,EM
CMP-01814,Q1_Winter_CMP-01814,2023-12-23,2023-12-29,Instagram,97214,1774,980.71,214.0,0,,INVALID
CMP-01815,Q2_Winter_CMP-01815,2023-12-02,2023-02-13,Tik_Tok,45569,1913,3097.66,259.0,True,,TI
CMP-01816,Q3_Launch_CMP-01816,2023-12-05 00:00:00,2023-12-09,Google Ads,12745,297,$505.81,16.0,Y,,GO
CMP-01817,Q1_Launch_CMP-01817,2023-12-04 00:00:00,2023-12-09,TikTok,27029,1205,892.77,173.0,True,,TI
CMP-01818,Q1_Winter_CMP-01818,2023-05-30 00:00:00,2023-06-23,Google Ads,14025,653,852.83,93.0,0,,GO
CMP-01819,Q3_Winter_CMP-01819,2023-04-29 00:00:00,2023-05-22,Instagram,15288,678,534.22,124.0,No,,IN
CMP-01820,Q2_BlackFriday_CMP-01820,30/12/2023,2024-01-17,Google Ads,90186,1028,1623.06,129.0,0,90254.0,GO
CMP-01821,Q1_Summer_CMP-01821,2023-06-11 00:00:00,2023-06-20,TikTok,7540,312,283.09,,Yes,,TI
CMP-01822,Q1_Launch_CMP-01822,2023-02-15 00:00:00,2023-02-17,TikTok,98768,2612,2544.93,250.0,True,,TI
CMP-01823,Q1_Winter_CMP-01823,2023-08-23 00:00:00,2023-08-24,Google Ads,82958,3728,$6589.08,553.0,1,,GO
CMP-01824,Q3_BlackFriday_CMP-01824,2023-01-21 00:00:00,2023-02-07,Facebook,69878,2481,3013.13,213.0,Y,,FA
CMP-01825,Q1_Winter_CMP-01825,2023-06-20 00:00:00,2023-06-27,Instagram,42846,1857,2794.1,170.0,No,,IN
CMP-01826,Q1_Winter_CMP-01826,2023-01-10 00:00:00,2023-01-31,Gogle,76932,2306,2544.81,399.0,0,,GO
CMP-01827,Q1_Launch_CMP-01827,2023-11-17 00:00:00,2023-12-04,TikTok,18482,580,$549.27,79.0,True,,TI
CMP-01828,Q1_Summer_CMP-01828,2023-09-14,2023-09-26,Google Ads,24411,385,553.71,48.0,No,,GO
CMP-01829,Q4_Summer_CMP-01829,2023-05-12 00:00:00,2023-05-13,Instagram,51975,2149,1573.68,210.0,False,,IN
CMP-01830,Q2_Summer_CMP-01830,2023-01-16 00:00:00,2023-01-31,TikTok,61545,1647,1745.0,262.0,Yes,,INVALID
CMP-01831,Q1_Summer_CMP-01831,2023-04-26 00:00:00,2023-05-09,Google Ads,79797,2394,1947.65,,False,,GO
CMP-01832,Q4_Launch_CMP-01832,2023-12-03 00:00:00,2023-12-14,TikTok,53307,2207,3406.93,354.0,0,,TI
CMP-01833,Q3_Launch_CMP-01833,2023-09-24 00:00:00,2023-10-20,Instagram,4093,138,264.45,8.0,False,,IN
CMP-01834,Q4_Winter_CMP-01834,2023-11-17 00:00:00,2023-12-07,TikTok,78258,1412,$2814.49,253.0,False,,TI
CMP-01835,Q4_BlackFriday_CMP-01835,2023-10-21 00:00:00,2023-11-05,TikTok,23042,774,909.77,,Yes,,TI
CMP-01836,Q3_Launch_CMP-01836,2023-11-06 00:00:00,2023-11-18,Facebook,53930,1418,$1246.13,164.0,Yes,,FA
CMP-01837,Q4_Winter_CMP-01837,2023-04-16 00:00:00,2023-05-06,Instagram,45413,1307,1521.67,185.0,Yes,,IN
CMP-01838,Q4_BlackFriday_CMP-01838,2023-12-17 00:00:00,2023-12-28,E-mail,94623,1053,1864.76,151.0,No,,E-
CMP-01839,Q2_Winter_CMP-01839,2023-06-08 00:00:00,2023-06-18,Instagram,98883,1819,1471.59,126.0,Yes,,IN
CMP-01840,Q3_Winter_CMP-01840,2023-03-11 00:00:00,2023-03-23,Google Ads,34756,738,1422.97,120.0,False,,GO
CMP-01841,Q4_BlackFriday_CMP-01841,2023-03-16 00:00:00,2023-03-18,N/A,54268,2090,2116.75,191.0,1,,XX
CMP-01842,Q2_BlackFriday_CMP-01842,2023-03-22 00:00:00,2023-04-17,TikTok,40214,420,831.06,78.0,1,,TI
CMP-01843,Q1_Launch_CMP-01843,2023-03-02 00:00:00,2023-03-19,Google Ads,82871,2183,3837.52,376.0,Yes,,GO
CMP-01844,Q3_Winter_CMP-01844,2023-03-16 00:00:00,2023-04-04,TikTok,29602,1390,2380.87,141.0,No,,TI
CMP-01845,Q1_Launch_CMP-01845,2023-07-31 00:00:00,2023-08-04,Instagram,54331,786,767.81,134.0,Y,,IN
CMP-01846,Q4_Winter_CMP-01846,2023-11-23 00:00:00,2023-12-22,Instagram,49901,1529,784.63,158.0,True,,IN
CMP-01847,Q4_Winter_CMP-01847,2023-04-07 00:00:00,2023-04-22,Facebook,64416,2670,2865.44,173.0,0,,FA
CMP-01848,Q3_Winter_CMP-01848,2023-11-10 00:00:00,2023-12-05,Instagram,33196,1583,1508.15,,No,,IN
CMP-01849,Q4_Launch_CMP-01849,2023-11-10 00:00:00,2023-11-26,TikTok,6626,264,146.81,39.0,Y,,TI
CMP-01850,Q4_Launch_CMP-01850,18/12/2023,2024-01-01,Facebook,8424,327,411.38,38.0,0,,FA
CMP-01851,Q4_Launch_CMP-01851,2023-02-10 00:00:00,2023-03-07,Email,13857,596,658.31,,Y,,EM
CMP-01852,Q4_Launch_CMP-01852,2023-09-15 00:00:00,2023-10-02,Instagram,20982,584,847.87,57.0,Y,,IN
CMP-01853,Q3_BlackFriday_CMP-01853,2023-11-29 00:00:00,2023-12-01,Email,77961,3292,4713.42,649.0,1,,INVALID
CMP-01854,Q3_Launch_CMP-01854,2023-09-09 00:00:00,2023-10-01,N/A,2980,30,$20.43,,True,,XX
CMP-01855,Q2_Winter_CMP-01855,26/04/2023,2023-05-21,Instagram,49290,2315,$4550.01,225.0,Y,,IN
CMP-01856,Q2_Winter_CMP-01856,2023-01-08 00:00:00,2023-01-26,Google Ads,27431,760,593.1,93.0,Yes,,INVALID
CMP-01857,Q2_Winter_CMP-01857,2023-04-24 00:00:00,2023-05-18,Instagram,85976,2762,$3225.77,336.0,0,,IN
CMP-01858,Q3_Launch_CMP-01858,15/04/2023,2023-05-09,Email,83711,1690,2082.38,203.0,No,,EM
CMP-01859,Q4_BlackFriday_CMP-01859,2023-08-13 00:00:00,2023-09-01,Facebook,27385,1087,1869.2,83.0,1,,FA
CMP-01860,Q3_Winter_CMP-01860,2023-06-16 00:00:00,2023-07-03,Email,39158,511,331.56,36.0,0,,EM
CMP-01861,Q4_Winter_CMP-01861,2023-08-07,2023-07-11,Instagram,24019,1078,1232.12,95.0,Yes,,IN
CMP-01862,Q4_Summer_CMP-01862,2023-07-14 00:00:00,2023-07-19,TikTok,19639,846,1220.57,,Yes,,TI
CMP-01863,Q4_BlackFriday_CMP-01863,2023-10-20 00:00:00,2023-11-19,Email,86530,1613,1327.07,,Y,,EM
CMP-01864,Q4_Summer_CMP-01864,2023-12-27 00:00:00,2024-01-23,Facebook,22563,956,1377.79,156.0,Yes,,FA
CMP-01865,Q2_Winter_CMP-01865,2023-08-20 00:00:00,2023-09-02,Google Ads,40341,1672,3152.55,273.0,True,,GO
CMP-01866,Q3_Winter_CMP-01866,2023-05-06 00:00:00,2023-05-17,N/A,6776,239,477.11,,Yes,,XX
CMP-01867,Q4_Launch_CMP-01867,2023-01-21 00:00:00,2023-02-12,Instagram,37444,933,511.92,170.0,Y,,IN
CMP-01868,Q2_Launch_CMP-01868,2023-11-19 00:00:00,2023-12-12,Facebook,69916,1458,1244.23,130.0,0,,FA
CMP-01869,Q1_Winter_CMP-01869,2023-08-14 00:00:00,2023-08-29,Facebook,9711,187,180.54,15.0,Yes,,FA
CMP-01870,Q4_Winter_CMP-01870,2023-05-27 00:00:00,2023-06-20,Google Ads,75318,1713,$1882.05,,1,,GO
CMP-01871,Q3_Winter_CMP-01871,2023-11-10 00:00:00,2023-12-04,TikTok,83970,3874,3344.76,347.0,No,,TI
CMP-01872,Q4_Winter_CMP-01872,2023-03-14 00:00:00,2023-04-04,Email,86553,1134,913.13,,1,,EM
CMP-01873,Q2_Launch_CMP-01873,2023-02-16 00:00:00,2023-02-25,Instagram,31707,1368,2642.74,198.0,1,,IN
CMP-01874,Q3_Launch_CMP-01874,2023-10-27 00:00:00,2023-11-01,TikTok,40110,960,1802.67,173.0,0,,TI
CMP-01875,Q2_Winter_CMP-01875,2023-03-11 00:00:00,2023-03-16,Google Ads,62788,1937,$1105.04,,False,,INVALID
CMP-01876,Q4_BlackFriday_CMP-01876,2023-01-13 00:00:00,2023-02-07,Facebook,83879,3504,3532.8,656.0,No,,FA
CMP-01877,Q1_Summer_CMP-01877,2023-12-31 00:00:00,2024-01-30,Instagram,39827,1807,2001.66,,1,,IN
CMP-01878,Q1_Summer_CMP-01878,2023-02-16 00:00:00,2023-02-23,Google Ads,6655,158,135.65,19.0,1,,GO
CMP-01879,Q1_Summer_CMP-01879,2023-12-31 00:00:00,2024-01-03,Email,45859,1305,1883.52,151.0,False,,EM
CMP-01880,Q1_BlackFriday_CMP-01880,05/03/2023,2023-03-25,Google Ads,54625,1451,2119.29,238.0,0,,GO
CMP-01881,Q1_BlackFriday_CMP-01881,2023-12-28 00:00:00,2024-01-10,Google Ads,53098,559,992.65,63.0,No,,GO
CMP-01882,Q3_Winter_CMP-01882,2023-09-26 00:00:00,2023-10-05,TikTok,16251,354,$570.4,67.0,1,,TI
CMP-01883,Q2_Winter_CMP-01883,2023-09-19 00:00:00,2023-10-02,Facebook,1526,43,56.5,7.0,Y,,FA
CMP-01884,Q3_Summer_CMP-01884,2023-10-09 00:00:00,2023-10-17,Email,69760,1844,2729.82,,0,,EM
CMP-01885,Q3_BlackFriday_CMP-01885,2023-06-21 00:00:00,2023-06-23,Email,48837,1898,1729.05,115.0,No,,EM
CMP-01886,Q4_Launch_CMP-01886,2023-03-18 00:00:00,2023-03-20,Instagram,12536,318,441.89,56.0,1,,IN
CMP-01887,Q3_Winter_CMP-01887,31/12/2023,2024-01-10,TikTok,29541,873,1077.14,146.0,1,,TI
CMP-01888,Q3_BlackFriday_CMP-01888,2023-06-07 00:00:00,2023-06-08,Facebook,80083,2177,1523.94,142.0,False,,FA
CMP-01889,Q1_Winter_CMP-01889,2023-08-17 00:00:00,2023-08-22,Email,52027,2061,1780.33,136.0,No,,EM
CMP-01890,Q2_Winter_CMP-01890,2023-03-09,2023-09-10,TikTok,35531,1581,1482.25,,Y,,TI
CMP-01891,Q4_Summer_CMP-01891,10/05/2023,2023-05-24,Instagram,9712,303,$571.6,15.0,0,,IN
CMP-01892,Q4_Winter_CMP-01892,2023-09-12 00:00:00,2023-10-01,Insta_gram,66455,2763,2336.34,365.0,Yes,,IN
CMP-01893,Q4_BlackFriday_CMP-01893,2023-01-03 00:00:00,2023-01-10,Instagram,75744,1656,1546.48,324.0,True,,IN
CMP-01894,Q2_Summer_CMP-01894,2023-04-22 00:00:00,2023-05-06,Google Ads,6109,193,203.43,22.0,Y,,GO
CMP-01895,Q2_Launch_CMP-01895,2023-07-29 00:00:00,2023-08-24,Email,50268,1196,1788.75,156.0,Yes,,EM
CMP-01896,Q1_Summer_CMP-01896,2023-01-04 00:00:00,2023-01-31,Google Ads,55615,1477,1000.46,288.0,Y,,GO
CMP-01897,Q2_Launch_CMP-01897,2023-11-14 00:00:00,2023-12-13,Facebook,83503,3281,6335.34,289.0,No,,FA
CMP-01898,Q4_Launch_CMP-01898,17/04/2023,2023-04-22,N/A,30759,1392,-2503.31,,Yes,,XX
CMP-01899,Q4_Winter_CMP-01899,17/03/2023,2023-03-31,Email,86708,1288,1759.18,,No,,EM
CMP-01900,Q1_BlackFriday_CMP-01900,28/06/2023,2023-07-16,Email,61112,2162,3266.9,292.0,Yes,,EM
CMP-01901,Q4_Winter_CMP-01901,2023-01-17 00:00:00,2023-02-05,Instagram,27589,918,481.94,93.0,Y,,IN
CMP-01902,Q4_Summer_CMP-01902,2023-06-02,2023-02-15,Instagram,31015,457,460.85,61.0,False,,IN
CMP-01903,Q4_BlackFriday_CMP-01903,2023-02-25 00:00:00,2023-03-27,Email,30009,554,$938.19,33.0,Y,,EM
CMP-01904,Q3_Summer_CMP-01904,2023-12-11 00:00:00,2023-12-18,Instagram,84309,1891,1165.28,311.0,No,,IN
CMP-01905,Q3_Summer_CMP-01905,2023-12-25 00:00:00,2023-12-26,TikTok,63046,1051,970.57,,Y,,TI
CMP-01906,Q2_Winter_CMP-01906,2023-04-01 00:00:00,2023-04-04,Email,27143,536,738.58,98.0,Yes,,EM
CMP-01907,Q3_Launch_CMP-01907,2023-07-04,2023-04-13,Facebook,7154,148,130.92,15.0,True,,FA
CMP-01908,Q2_Summer_CMP-01908,2023-06-03 00:00:00,2023-07-01,N/A,22804,534,$1015.12,38.0,Yes,,XX
CMP-01909,Q2_BlackFriday_CMP-01909,2023-02-04 00:00:00,2023-02-06,TikTok,42688,1706,1188.38,263.0,1,,TI
CMP-01910,Q3_Summer_CMP-01910,2023-02-03 00:00:00,2023-02-12,Google Ads,65288,2146,3639.81,160.0,Y,,GO
CMP-01911,Q3_Launch_CMP-01911,2023-12-22 00:00:00,2024-01-15,Facebook,52195,2581,3257.02,420.0,0,,FA
CMP-01912,Q1_Launch_CMP-01912,2023-07-31 00:00:00,2023-08-16,Instagram,21581,573,931.41,,Y,,IN
CMP-01913,Q2_BlackFriday_CMP-01913,10/11/2023,2023-12-06,Facebook,53648,2154,2080.92,359.0,False,,FA
CMP-01914,Q3_Winter_CMP-01914,2023-10-20 00:00:00,2023-10-23,Email,31087,1394,1772.8,74.0,No,,EM
CMP-01915,Q3_Summer_CMP-01915,2023-02-14 00:00:00,2023-02-22,N/A,50930,1892,$3377.7,264.0,0,,XX
CMP-01916,Q4_BlackFriday_CMP-01916,2023-12-28 00:00:00,2024-01-12,Instagram,33981,899,1079.09,138.0,Yes,,IN
CMP-01917,Q2_Summer_CMP-01917,2023-06-12 00:00:00,2023-07-12,Google Ads,70298,2822,2933.69,490.0,False,,GO
CMP-01918,Q2_BlackFriday_CMP-01918,2023-11-16 00:00:00,2023-11-22,Instagram,47167,855,$1115.12,49.0,Y,,IN
CMP-01919,Q3_Launch_CMP-01919,2023-10-16 00:00:00,2023-11-15,Email,76304,1762,2776.99,214.0,Yes,,EM
CMP-01920,Q4_BlackFriday_CMP-01920,2023-09-12 00:00:00,2023-10-04,Facebook,44408,1415,1648.96,184.0,Yes,,FA
CMP-01921,Q1_BlackFriday_CMP-01921,2023-11-09 00:00:00,2023-11-25,Google Ads,40499,1337,2551.42,100.0,1,,GO
CMP-01922,Q4_Summer_CMP-01922,10/04/2023,2023-04-14,Google Ads,53269,579,545.66,56.0,1,,GO
CMP-01923,Q3_Summer_CMP-01923,2023-01-13 00:00:00,2023-01-16,Facebook,39559,1891,2294.15,219.0,True,,FA
CMP-01924,Q2_Summer_CMP-01924,2023-04-17 00:00:00,2023-05-09,Instagram,75319,2851,4662.5,498.0,1,,IN
CMP-01925,Q1_BlackFriday_CMP-01925,31/07/2023,2023-08-15,Instagram,96317,2872,4404.73,543.0,No,,IN
CMP-01926,Q4_Winter_CMP-01926,2023-06-29 00:00:00,2023-07-25,Facebook,97347,4606,8269.9,664.0,0,,FA
CMP-01927,Q4_Launch_CMP-01927,2023-01-06 00:00:00,2023-02-04,Email,49787,1372,$2737.43,149.0,Yes,,EM
CMP-01928,Q4_Summer_CMP-01928,2023-05-11 00:00:00,2023-05-22,Google Ads,36488,1795,2046.82,158.0,1,,GO
CMP-01929,Q3_Launch_CMP-01929,2023-09-17 00:00:00,2023-10-07,Email,75441,2300,1533.47,453.0,True,,INVALID
CMP-01930,Q3_BlackFriday_CMP-01930,2023-02-28 00:00:00,2023-03-24,Instagram,75663,1102,601.28,217.0,Y,,IN
